cust_number,clear_date,due_in_date,total_open_amount,cust_payment_terms,Delay,Weekday,cust_number_mean,cust_pt_mean,due_m,create_m,Aging bucket
0200707822,2020-05-05,2020-05-05,42718.9,NAA8,0,0,0.8558139534883721,1.3544147208906758,5,4,0-15 days
0200769623,2020-03-30,2020-03-30,1407.73,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-05-14,2020-05-14,41740.45,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200799367,2020-03-20,2020-03-20,80359.19,NAA8,0,3,2.8860759493670884,1.3544147208906758,3,3,0-15 days
0200752302,2020-03-22,2020-03-22,119669.99,NAA8,0,5,0.7407407407407407,1.3544147208906758,3,3,0-15 days
0200707822,2020-04-17,2020-04-17,141463.41,NAA8,0,3,0.8558139534883721,1.3544147208906758,4,4,0-15 days
0200785971,2020-05-14,2020-05-14,15215.41,NAA8,0,2,1.1304347826086956,1.3544147208906758,5,4,0-15 days
0200769623,2020-05-23,2020-05-23,1322.22,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200783609,2020-04-04,2020-04-04,5975.73,NAA8,0,4,1.9375,1.3544147208906758,4,3,0-15 days
200735528,2020-05-14,2020-05-14,12064.84,NAA8,0,2,0.6666666666666666,1.3544147208906758,5,4,0-15 days
200705742,2020-05-16,2020-05-16,1259.06,NAA8,0,4,-7.176470588235294,1.3544147208906758,5,5,0-15 days
0200762301,2020-05-04,2020-05-04,48063.47,NAC6,0,6,0.281648675171737,0.6570702794242168,5,4,0-15 days
0200769623,2020-05-17,2020-05-17,1322.24,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200769623,2020-05-11,2020-05-11,3403.8,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
CCU013,2020-03-06,2020-03-06,15952.44,NAX2,0,4,44.602536997885835,45.639583333333334,3,3,0-15 days
0200777466,2020-03-22,2020-03-22,7253.06,NA10,0,3,11.0,3.743682310469314,3,3,0-15 days
0200466603,2020-04-02,2020-04-02,170029.47,NAA8,0,2,0.958904109589041,1.3544147208906758,4,3,0-15 days
0200707822,2020-04-22,2020-04-22,744.57,NAA8,0,1,0.8558139534883721,1.3544147208906758,4,4,0-15 days
0200769623,2020-05-03,2020-05-03,22983.13,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200592182,2020-04-26,2020-04-26,8353.28,NAM2,0,2,1.420071105365223,1.420071105365223,4,4,0-15 days
0140104429,2020-05-21,2020-05-21,42598.57,CA10,0,0,3.5583941605839415,6.328484848484848,5,5,0-15 days
0200794332,2020-04-05,2020-04-05,34676.16,NAAX,0,5,-0.2018348623853211,0.07539682539682539,4,3,0-15 days
200772670,2020-05-22,2020-05-22,1212.14,NAU5,0,3,2.8461538461538463,2.1217532467532467,5,5,0-15 days
0200769623,2020-04-26,2020-04-26,9790.41,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0100016691,2020-04-30,2020-04-30,16114.29,NAD5,0,1,5.5,8.409090909090908,4,3,0-15 days
0200769623,2020-05-11,2020-05-11,6475.84,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200780383,2020-05-09,2020-05-09,16747.91,NAGD,0,3,1.4654654654654655,-11.340659340659341,5,3,0-15 days
0200744019,2020-04-04,2020-04-04,16376.81,NAA8,0,4,3.198996655518395,1.3544147208906758,4,3,0-15 days
0200786288,2020-04-28,2020-04-28,14170.62,NAC6,0,0,0.6285714285714286,0.6570702794242168,4,4,0-15 days
0200769623,2020-04-24,2020-04-24,1898.2,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200759878,2020-04-17,2020-04-17,12668.17,NAH4,0,3,1.3376777251184835,-1.7752659574468086,4,4,0-15 days
0200782001,2020-03-23,2020-03-23,47930.13,NAD1,0,1,-0.5390070921985816,0.27672955974842767,3,3,0-15 days
0200794332,2020-04-15,2020-04-15,58292.7,NAAX,0,1,-0.2018348623853211,0.07539682539682539,4,3,0-15 days
0200769623,2020-05-18,2020-05-18,4633.46,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200707822,2020-04-20,2020-04-20,86077.61,NAA8,0,6,0.8558139534883721,1.3544147208906758,4,4,0-15 days
200799367,2020-04-01,2020-04-01,52529.14,NAA8,0,1,1.5416666666666667,1.3544147208906758,4,3,0-15 days
0200769623,2020-04-11,2020-04-11,2019.69,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200783734,2020-05-23,2020-05-23,100985.91,NAGD,0,3,-1.36,-11.340659340659341,5,3,0-15 days
0200769623,2020-04-13,2020-04-13,21902.98,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0140105000,2020-04-18,2020-04-18,17446.44,CA10,0,6,-0.3,6.328484848484848,4,4,0-15 days
0140105686,2020-03-29,2020-03-29,50509.4,CA10,0,1,7.031818181818182,6.328484848484848,3,3,0-15 days
0200772670,2020-04-14,2020-04-14,18673.93,NAU5,0,0,2.0064935064935066,2.1217532467532467,4,3,0-15 days
0200707822,2020-03-18,2020-03-18,108982.13,NAA8,0,1,0.8558139534883721,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-18,2020-04-18,8101.34,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200390937,2020-04-07,2020-04-07,26782.0,NAD1,0,2,122.0,0.27672955974842767,4,3,0-15 days
0200794332,2020-03-21,2020-03-21,14839.2,NAAX,0,4,-0.2018348623853211,0.07539682539682539,3,3,0-15 days
0140106293,2020-05-08,2020-05-08,1508.3,CA10,0,5,1.2,6.328484848484848,5,4,0-15 days
200769623,2020-04-13,2020-04-13,28977.18,NAH4,0,6,-2.2663817663817665,-1.7752659574468086,4,3,0-15 days
0200772670,2020-04-22,2020-04-22,15781.74,NAU5,0,1,2.0064935064935066,2.1217532467532467,4,4,0-15 days
0200769623,2020-04-27,2020-04-27,12781.11,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
200772670,2020-04-14,2020-04-14,5105.87,NAU5,0,0,2.8461538461538463,2.1217532467532467,4,3,0-15 days
0200744019,2020-04-20,2020-04-20,14106.23,NAA8,0,6,3.198996655518395,1.3544147208906758,4,4,0-15 days
0200718130,2020-05-06,2020-05-06,7807.0,NAA8,0,1,2.411764705882353,1.3544147208906758,5,4,0-15 days
0200726979,2020-03-14,2020-03-14,13681.7,NAA8,0,4,0.9880952380952381,1.3544147208906758,3,2,0-15 days
0200769623,2020-05-15,2020-05-15,35569.35,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200803720,2020-05-09,2020-05-09,2985.0,NAM4,0,3,1.420071105365223,1.420071105365223,5,4,0-15 days
0200719526,2020-05-14,2020-05-14,4872.0,NAA8,0,2,-2.6363636363636362,1.3544147208906758,5,4,0-15 days
0200769623,2020-04-16,2020-04-16,34914.9,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200744019,2020-03-17,2020-03-17,25909.26,NAA8,0,0,3.198996655518395,1.3544147208906758,3,3,0-15 days
0200148860,2020-05-01,2020-05-01,19330.71,NAA8,0,3,-5.317073170731708,1.3544147208906758,5,4,0-15 days
0200769623,2020-04-27,2020-04-27,598.76,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200780383,2020-04-22,2020-04-22,111890.87,NAA8,0,1,1.4654654654654655,1.3544147208906758,4,4,0-15 days
0200769623,2020-05-04,2020-05-04,13559.49,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200759878,2020-04-29,2020-04-29,38345.2,NAH4,0,1,1.3376777251184835,-1.7752659574468086,4,4,0-15 days
0200769623,2020-04-12,2020-04-12,1898.2,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200762301,2020-05-02,2020-05-02,91281.21,NAC6,0,4,0.281648675171737,0.6570702794242168,5,4,0-15 days
0200785971,2020-04-03,2020-04-03,35855.75,NAA8,0,3,1.1304347826086956,1.3544147208906758,4,3,0-15 days
0200780383,2020-04-14,2020-04-14,125381.89,NAA8,0,0,1.4654654654654655,1.3544147208906758,4,3,0-15 days
0200744019,2020-05-10,2020-05-10,10980.41,NAA8,0,5,3.198996655518395,1.3544147208906758,5,4,0-15 days
0200707822,2020-04-23,2020-04-23,93194.2,NAA8,0,2,0.8558139534883721,1.3544147208906758,4,4,0-15 days
0100036066,2020-04-24,2020-04-24,49827.16,NAA8,0,3,0.21875,1.3544147208906758,4,4,0-15 days
0200726979,2020-04-02,2020-04-02,11657.13,NAA8,0,2,0.9880952380952381,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-10,2020-05-10,50508.71,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200786288,2020-04-16,2020-04-16,13819.14,NAC6,0,2,0.6285714285714286,0.6570702794242168,4,4,0-15 days
0200657619,2020-04-06,2020-04-06,8811.34,NAD1,0,1,10.333333333333334,0.27672955974842767,4,3,0-15 days
0200769623,2020-03-17,2020-03-17,15148.23,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0100031704,2020-03-31,2020-03-31,16194.02,NAA8,0,0,0.9877049180327869,1.3544147208906758,3,3,0-15 days
0140105686,2020-04-17,2020-04-17,12377.56,CA10,0,6,7.031818181818182,6.328484848484848,4,4,0-15 days
0200769623,2020-03-28,2020-03-28,8120.33,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200762301,2020-04-29,2020-04-29,19307.78,NAC6,0,1,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200781803,2020-03-22,2020-03-22,4700.16,NAD1,0,0,0.5412844036697247,0.27672955974842767,3,3,0-15 days
0200769623,2020-04-30,2020-04-30,30185.26,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200759878,2020-03-28,2020-03-28,33380.31,NAH4,0,4,1.3376777251184835,-1.7752659574468086,3,3,0-15 days
0200729942,2020-03-19,2020-03-19,39255.34,NAA8,0,2,0.059602649006622516,1.3544147208906758,3,3,0-15 days
200726979,2020-04-01,2020-04-01,235.39,NAA8,0,1,0.6111111111111112,1.3544147208906758,4,3,0-15 days
0200769623,2020-03-17,2020-03-17,671.26,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200707822,2020-05-17,2020-05-17,36712.41,NAA8,0,5,0.8558139534883721,1.3544147208906758,5,5,0-15 days
0200769623,2020-05-01,2020-05-01,96.11,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-05-13,2020-05-13,36842.34,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200148860,2020-03-29,2020-03-29,73584.45,NAA8,0,5,-5.317073170731708,1.3544147208906758,3,3,0-15 days
0140104409,2020-05-21,2020-05-21,56110.54,CA10,0,0,2.2680722891566263,6.328484848484848,5,5,0-15 days
0200772595,2020-04-11,2020-04-11,58106.27,NAA8,0,4,0.8494623655913979,1.3544147208906758,4,3,0-15 days
0200762301,2020-04-19,2020-04-19,16284.49,NAC6,0,5,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200721530,2020-04-03,2020-04-03,102916.6,NAA8,0,3,-8.333333333333334,1.3544147208906758,4,3,0-15 days
0200900909,2020-03-18,2020-03-18,3749.19,NAA8,0,1,1.8,1.3544147208906758,3,3,0-15 days
0200759878,2020-03-18,2020-03-18,53887.26,NAH4,0,1,1.3376777251184835,-1.7752659574468086,3,3,0-15 days
0200152991,2020-04-16,2020-04-16,4626.68,NAA8,0,2,1.5274725274725274,1.3544147208906758,4,4,0-15 days
200418007,2020-05-20,2020-05-20,5943.84,NAA8,0,1,-7.314285714285714,1.3544147208906758,5,5,0-15 days
0200762301,2020-04-07,2020-04-07,22009.51,NAC6,0,0,0.281648675171737,0.6570702794242168,4,3,0-15 days
0140103435,2020-05-07,2020-05-07,1677.6,NAVE,0,1,9.5,0.34234234234234234,5,4,0-15 days
0200770567,2020-03-14,2020-03-14,45970.75,NAA8,0,4,7.3076923076923075,1.3544147208906758,3,2,0-15 days
0200769623,2020-04-01,2020-04-01,4341.39,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-05-04,2020-05-04,10567.76,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-04-22,2020-04-22,7053.94,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200762301,2020-04-17,2020-04-17,18200.81,NAC6,0,3,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200759878,2020-03-16,2020-03-16,59808.38,NAH4,0,6,1.3376777251184835,-1.7752659574468086,3,3,0-15 days
0200706844,2020-04-08,2020-04-08,23002.81,NAA8,0,1,0.20973782771535582,1.3544147208906758,4,3,0-15 days
0140104409,2020-05-24,2020-05-24,76413.16,CA10,0,2,2.2680722891566263,6.328484848484848,5,5,0-15 days
0200719526,2020-04-11,2020-04-11,10668.6,NAA8,0,4,-2.6363636363636362,1.3544147208906758,4,3,0-15 days
0200759878,2020-03-28,2020-03-28,26295.18,NAH4,0,4,1.3376777251184835,-1.7752659574468086,3,3,0-15 days
200762301,2020-05-20,2020-05-20,47365.43,NAC6,0,1,0.425,0.6570702794242168,5,5,0-15 days
CCU013,2020-03-12,2020-03-12,12596.43,NAX2,0,3,44.602536997885835,45.639583333333334,3,3,0-15 days
0200779051,2020-04-23,2020-04-23,33143.75,NAA8,0,2,-6.962962962962963,1.3544147208906758,4,4,0-15 days
0200782001,2020-04-07,2020-04-07,17417.11,NAD1,0,2,-0.5390070921985816,0.27672955974842767,4,3,0-15 days
0200726979,2020-03-31,2020-03-31,332.7,NAA8,0,0,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200418007,2020-03-20,2020-03-20,1965.0,NAA8,0,3,-1.977591036414566,1.3544147208906758,3,3,0-15 days
0200382900,2020-05-06,2020-05-06,107328.3,NAA8,0,1,-0.3333333333333333,1.3544147208906758,5,4,0-15 days
0200752302,2020-04-02,2020-04-02,20213.77,NAA8,0,2,0.7407407407407407,1.3544147208906758,4,3,0-15 days
0200769623,2020-03-29,2020-03-29,943.12,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0140104423,2020-04-26,2020-04-26,113058.72,CA10,0,1,0.38392857142857145,6.328484848484848,4,4,0-15 days
0200769623,2020-05-15,2020-05-15,81.38,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200778870,2020-04-23,2020-04-23,7341.91,NAA8,0,2,5.894117647058824,1.3544147208906758,4,4,0-15 days
0200704045,2020-05-15,2020-05-15,78191.45,NAA8,0,3,0.4954128440366973,1.3544147208906758,5,4,0-15 days
0200797984,2020-04-22,2020-04-22,34622.26,NAA8,0,1,0.38461538461538464,1.3544147208906758,4,4,0-15 days
0200769623,2020-04-16,2020-04-16,5853.86,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200726979,2020-03-26,2020-03-26,386.99,NAA8,0,2,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0140104409,2020-05-11,2020-05-11,15739.2,CA10,0,3,2.2680722891566263,6.328484848484848,5,4,0-15 days
0200769623,2020-03-24,2020-03-24,31690.82,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0140104409,2020-03-28,2020-03-28,32720.85,CA10,0,2,2.2680722891566263,6.328484848484848,3,3,0-15 days
0200769623,2020-05-12,2020-05-12,14712.58,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200705372,2020-05-22,2020-05-22,30394.52,NAA8,0,3,0.7162162162162162,1.3544147208906758,5,5,0-15 days
200704045,2020-05-21,2020-05-21,99935.62,NAA8,0,2,1.0,1.3544147208906758,5,5,0-15 days
0200529372,2020-05-09,2020-05-08,190558.0,NAGD,1,2,0.6666666666666666,-11.340659340659341,5,3,0-15 days
0200769623,2020-04-25,2020-04-25,661.11,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200342745,2020-03-27,2020-03-27,33461.62,NAA8,0,3,-7.0,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-08,2020-04-08,61485.15,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200780383,2020-03-24,2020-03-24,29367.31,NAA8,0,0,1.4654654654654655,1.3544147208906758,3,3,0-15 days
0200759878,2020-03-26,2020-03-26,38925.81,NAH4,0,2,1.3376777251184835,-1.7752659574468086,3,3,0-15 days
0200014556,2020-04-19,2020-04-19,84757.33,NAA8,0,5,0.6875,1.3544147208906758,4,4,0-15 days
0200762301,2020-04-23,2020-04-23,57627.22,NAC6,0,2,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200794332,2020-03-27,2020-03-27,14965.8,NAAX,0,3,-0.2018348623853211,0.07539682539682539,3,3,0-15 days
0200772670,2020-04-25,2020-04-25,18768.54,NAU5,0,4,2.0064935064935066,2.1217532467532467,4,4,0-15 days
0200707822,2020-04-28,2020-04-28,56430.26,NAA8,0,0,0.8558139534883721,1.3544147208906758,4,4,0-15 days
0200762301,2020-05-05,2020-05-05,30106.77,NAC6,0,0,0.281648675171737,0.6570702794242168,5,4,0-15 days
0200132251,2020-04-09,2020-04-09,3663.87,NAA8,0,2,4.8,1.3544147208906758,4,3,0-15 days
0200769623,2020-04-02,2020-04-02,5932.07,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-04-08,2020-04-08,4705.93,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-05-26,2020-05-26,8949.7,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200803720,2020-05-09,2020-05-09,7199.36,NAM4,0,3,1.420071105365223,1.420071105365223,5,4,0-15 days
0200744019,2020-05-15,2020-05-15,6034.68,NAA8,0,3,3.198996655518395,1.3544147208906758,5,4,0-15 days
200915438,2020-05-20,2020-05-20,5205.5,NAA8,0,1,0.5,1.3544147208906758,5,5,0-15 days
0200769623,2020-04-11,2020-04-11,5233.82,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200744019,2020-04-28,2020-04-28,5579.62,NAA8,0,0,3.198996655518395,1.3544147208906758,4,4,0-15 days
0200769623,2020-05-05,2020-05-05,25960.91,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200780825,2020-04-19,2020-04-19,24204.67,NA32,0,2,1.6666666666666667,-3.4711729622266403,4,3,0-15 days
0100031704,2020-04-07,2020-04-07,34654.13,NAA8,0,0,0.9877049180327869,1.3544147208906758,4,3,0-15 days
0200786288,2020-04-23,2020-04-23,14777.2,NAC6,0,2,0.6285714285714286,0.6570702794242168,4,4,0-15 days
0200418007,2020-04-16,2020-04-16,30086.81,NAA8,0,2,-1.977591036414566,1.3544147208906758,4,4,0-15 days
0200704858,2020-03-20,2020-03-20,44973.3,NAA8,0,3,-1.8121827411167513,1.3544147208906758,3,3,0-15 days
0140104472,2020-04-27,2020-04-27,17069.04,CA10,0,1,3.864864864864865,6.328484848484848,4,4,0-15 days
0200769623,2020-04-13,2020-04-13,661.11,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0140104423,2020-03-14,2020-03-13,200202.36,CA10,1,5,0.38392857142857145,6.328484848484848,3,2,0-15 days
100031704,2020-05-19,2020-05-19,62653.57,NAA8,0,0,0.8333333333333334,1.3544147208906758,5,5,0-15 days
0200705742,2020-05-15,2020-05-15,2979.09,NAA8,0,3,-7.0807692307692305,1.3544147208906758,5,4,0-15 days
0200769623,2020-04-13,2020-04-13,37202.87,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-05-06,2020-05-06,1898.9,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200418007,2020-04-09,2020-04-09,1261.0,NAA8,0,2,-1.977591036414566,1.3544147208906758,4,3,0-15 days
0140105785,2020-05-08,2020-05-08,30219.2,CA10,0,5,6.148936170212766,6.328484848484848,5,4,0-15 days
0200769623,2020-03-24,2020-03-24,13467.59,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-04-30,2020-04-30,3987.68,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200705742,2020-05-17,2020-05-17,701.92,NAAW,0,0,-7.0807692307692305,-15.473333333333333,5,4,0-15 days
200769623,2020-05-27,2020-05-27,61195.95,NAH4,0,1,-2.2663817663817665,-1.7752659574468086,5,5,0-15 days
0200752393,2020-05-13,2020-05-13,300.96,NAA8,0,1,-5.0,1.3544147208906758,5,4,0-15 days
0200778870,2020-05-17,2020-05-17,16316.86,NAGD,0,4,5.894117647058824,-11.340659340659341,5,3,0-15 days
0200418007,2020-05-01,2020-05-01,10654.56,NAA8,0,3,-1.977591036414566,1.3544147208906758,5,4,0-15 days
200915438,2020-05-30,2020-05-30,5285.5,NAA8,0,4,0.5,1.3544147208906758,5,5,0-15 days
0200769623,2020-05-08,2020-05-08,3270.04,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200895843,2020-05-12,2020-05-12,11629.04,NAA8,0,0,6.114285714285714,1.3544147208906758,5,4,0-15 days
0200230690,2020-05-24,2020-05-24,2568.52,NAM4,0,0,6.0,1.420071105365223,5,5,0-15 days
100043921,2020-04-20,2020-04-20,27692.78,NAA8,0,6,1.420071105365223,1.3544147208906758,4,4,0-15 days
0200762301,2020-03-23,2020-03-23,154152.63,NAC6,0,6,0.281648675171737,0.6570702794242168,3,3,0-15 days
0200769623,2020-04-16,2020-04-16,9939.69,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200744019,2020-04-30,2020-04-30,10219.77,NAA8,0,2,3.198996655518395,1.3544147208906758,4,4,0-15 days
0200974851,2020-05-21,2020-05-21,1657.18,NAA8,0,2,0.2132701421800948,1.3544147208906758,5,5,0-15 days
0200744019,2020-04-24,2020-04-24,12333.23,NAA8,0,3,3.198996655518395,1.3544147208906758,4,4,0-15 days
0200748108,2020-03-28,2020-03-28,75310.69,NAA8,0,4,0.821917808219178,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-19,2020-04-19,21777.45,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200704045,2020-04-03,2020-04-03,11143.48,NAA8,0,3,0.4954128440366973,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-20,2020-05-20,14920.09,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200759878,2020-04-22,2020-04-22,107069.71,NAH4,0,1,1.3376777251184835,-1.7752659574468086,4,4,0-15 days
0140105508,2020-03-14,2020-03-14,32842.81,CA10,0,6,0.08333333333333333,6.328484848484848,3,3,0-15 days
0140105785,2020-03-21,2020-03-21,86311.2,CA10,0,0,6.148936170212766,6.328484848484848,3,3,0-15 days
0200780383,2020-04-20,2020-04-20,70948.1,NAA8,0,6,1.4654654654654655,1.3544147208906758,4,4,0-15 days
0200782001,2020-04-07,2020-04-07,21635.86,NAD1,0,2,-0.5390070921985816,0.27672955974842767,4,3,0-15 days
0140104340,2020-03-15,2020-03-15,126.3,CA10,0,1,3.328125,6.328484848484848,3,3,0-15 days
0200726979,2020-03-25,2020-03-25,546.11,NAA8,0,1,0.9880952380952381,1.3544147208906758,3,3,0-15 days
140106408,2020-05-02,2020-05-02,13219.15,CA10,0,1,10.31578947368421,6.328484848484848,5,4,0-15 days
0200230690,2020-03-08,2020-03-08,7132.35,NAM1,0,2,6.0,1.420071105365223,3,3,0-15 days
0200795490,2020-05-09,2020-05-09,48687.45,NAA8,0,4,3.4464285714285716,1.3544147208906758,5,4,0-15 days
0200726979,2020-04-29,2020-04-29,99.54,NAA8,0,1,0.9880952380952381,1.3544147208906758,4,4,0-15 days
0200793568,2020-04-16,2020-04-16,29127.15,NAA8,0,2,0.6987951807228916,1.3544147208906758,4,4,0-15 days
200762301,2020-04-15,2020-04-15,31585.95,NAC6,0,1,0.425,0.6570702794242168,4,3,0-15 days
0200769623,2020-04-17,2020-04-17,16395.72,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200466603,2020-04-25,2020-04-25,9805.69,NAA8,0,4,0.958904109589041,1.3544147208906758,4,4,0-15 days
0200759878,2020-05-03,2020-05-03,140574.69,NAH4,0,5,1.3376777251184835,-1.7752659574468086,5,4,0-15 days
0200769623,2020-05-20,2020-05-20,3794.77,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200769623,2020-05-26,2020-05-26,8818.36,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200769623,2020-04-13,2020-04-13,661.11,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0140104552,2020-04-18,2020-04-18,44145.6,CA10,0,2,1.0,6.328484848484848,4,4,0-15 days
0200744019,2020-04-09,2020-04-09,802.14,NAA8,0,2,3.198996655518395,1.3544147208906758,4,3,0-15 days
0200772670,2020-04-19,2020-04-19,19796.79,NAU5,0,5,2.0064935064935066,2.1217532467532467,4,4,0-15 days
